tanggal,stasiun,curah_hujan,suhu,kelembapan,kecepatan_angin,arah_angin,gelombang_signifikan,arus_laut,arah_arus_laut,latitude,longitude
2024-01-18,Stasiun Meteorologi Dhoho,5.5,27.9,82.0,2.0,126,0.0,17.0,76,-7.75487,111.9469
2024-01-18,Stasiun Klimatologi Jawa Timur,5.7,25.1,86.0,1.0,128,0.0,1.0,63,-7.9008,112.5979
2024-01-18,Stasiun Geofisika Malang,7.5,27.1,85.0,0.0,270,0.0,8.0,115,-8.15,112.45
2024-01-18,Stasiun Geofisika Nganjuk,7.5,23.7,91.0,2.0,124,0.0,11.0,110,-7.73486,111.76682
2024-01-18,Stasiun Meteorologi Sangkapura,69.1,26.9,92.0,5.0,272,0.2491,13.0,94,-5.8511,112.6578
2024-01-19,Stasiun Meteorologi Juanda,0.0,26.6,88.0,0.82734,148,0.0,1.88919,143,-7.37235119,112.7816993
2024-01-19,Stasiun Meteorologi Perak 1,21.9,27.7,81.0,0.67765,307,0.0,1.20108,107,-7.223150593,112.7240614
2024-01-19,Stasiun Meteorologi Maritim Tanjung Perak,29.7,28.3,78.0,0.91643,305,0.0,1.20108,107,-7.204320905,112.7351022
2024-01-19,Stasiun Meteorologi Trunojoyo,1.3,27.0,87.0,3.0,96,0.02112,3.0,119,-7.03976,113.914
2024-01-19,Stasiun Meteorologi Tuban,0.1,26.7,84.0,7.0,224,0.07344,6.0,129,-6.8229,111.99177
2024-01-19,Stasiun Meteorologi Banyuwangi,0.4,28.3,74.0,2.0,196,0.05374,4.0,107,-8.214848016,114.3553195
2024-01-19,Stasiun Geofisika Pasuruan,2.3,22.0,94.0,2.0,163,0.0,1.0,92,-7.639341409,112.6882624
2024-01-19,Stasiun Meteorologi Dhoho,11.0,26.8,87.0,3.0,174,0.0,9.0,69,-7.75487,111.9469
2024-01-19,Stasiun Klimatologi Jawa Timur,12.4,24.3,87.0,2.0,169,0.0,1.0,92,-7.9008,112.5979
2024-01-19,Stasiun Geofisika Malang,32.6,26.3,85.0,2.0,246,0.0,5.0,118,-8.15,112.45
2024-01-19,Stasiun Geofisika Nganjuk,8.2,23.1,91.0,2.0,172,0.0,8.0,110,-7.73486,111.76682
2024-01-19,Stasiun Meteorologi Sangkapura,61.7,26.7,93.0,7.0,283,0.35623,10.0,96,-5.8511,112.6578
2024-01-20,Stasiun Meteorologi Juanda,36.3,29.3,75.0,4.16565,186,0.0,0.58536,110,-7.37235119,112.7816993
2024-01-20,Stasiun Meteorologi Perak 1,0.4,29.4,72.0,4.91878,214,0.0,1.0013,87,-7.223150593,112.7240614
2024-01-20,Stasiun Meteorologi Maritim Tanjung Perak,0.1,29.7,71.0,5.14931,217,0.0,1.0013,87,-7.204320905,112.7351022
2024-01-20,Stasiun Meteorologi Trunojoyo,70.6,28.8,78.0,3.0,265,0.04412,3.0,122,-7.03976,113.914
2024-01-20,Stasiun Meteorologi Tuban,11.1,28.5,76.0,7.0,222,0.16133,6.0,125,-6.8229,111.99177
2024-01-20,Stasiun Meteorologi Banyuwangi,0.0,30.2,60.0,4.0,205,0.08787,7.0,77,-8.214848016,114.3553195
2024-01-20,Stasiun Geofisika Pasuruan,2.1,20.4,96.0,4.0,170,0.0,0.0,104,-7.639341409,112.6882624
2024-01-20,Stasiun Meteorologi Dhoho,19.1,30.6,66.0,2.0,150,0.0,12.0,82,-7.75487,111.9469
2024-01-20,Stasiun Klimatologi Jawa Timur,6.3,26.3,74.0,2.0,165,0.0,0.0,104,-7.9008,112.5979
2024-01-20,Stasiun Geofisika Malang,7.3,28.3,76.0,2.0,283,0.0,7.0,124,-8.15,112.45
2024-01-20,Stasiun Geofisika Nganjuk,3.0,25.9,70.0,2.0,136,0.0,11.0,116,-7.73486,111.76682
2024-01-20,Stasiun Meteorologi Sangkapura,65.8,28.3,87.0,10.0,258,0.57963,9.0,93,-5.8511,112.6578
2024-01-21,Stasiun Meteorologi Juanda,0.1,29.4,74.0,4.73588,260,0.0,3.08825,29,-7.37235119,112.7816993
2024-01-21,Stasiun Meteorologi Perak 1,0.0,28.8,77.0,6.31787,276,0.0,2.07451,75,-7.223150593,112.7240614
2024-01-21,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.4,74.0,6.6253,279,0.0,2.07451,75,-7.204320905,112.7351022
2024-01-21,Stasiun Meteorologi Trunojoyo,0.0,28.6,79.0,6.0,308,0.05114,3.0,123,-7.03976,113.914
2024-01-21,Stasiun Meteorologi Tuban,0.0,28.6,78.0,7.0,273,0.11887,7.0,130,-6.8229,111.99177
2024-01-21,Stasiun Meteorologi Banyuwangi,0.0,30.9,58.0,2.0,215,0.06645,2.0,79,-8.214848016,114.3553195
2024-01-21,Stasiun Geofisika Pasuruan,0.2,24.2,84.0,4.0,188,0.0,2.0,80,-7.639341409,112.6882624
2024-01-21,Stasiun Meteorologi Dhoho,0.1,30.1,69.0,3.0,124,0.0,10.0,79,-7.75487,111.9469
2024-01-21,Stasiun Klimatologi Jawa Timur,0.0,26.0,77.0,3.0,166,0.0,2.0,80,-7.9008,112.5979
2024-01-21,Stasiun Geofisika Malang,0.1,28.0,77.0,2.0,258,0.0,7.0,126,-8.15,112.45
2024-01-21,Stasiun Geofisika Nganjuk,,24.4,82.0,3.0,103,0.0,11.0,117,-7.73486,111.76682
2024-01-21,Stasiun Meteorologi Sangkapura,25.0,27.3,89.0,13.0,287,0.55645,10.0,93,-5.8511,112.6578
2024-01-22,Stasiun Meteorologi Juanda,0.0,28.6,78.0,5.69283,293,0.0,3.54999,58,-7.37235119,112.7816993
2024-01-22,Stasiun Meteorologi Perak 1,11.7,28.7,79.0,5.96646,294,0.0,2.5505,90,-7.223150593,112.7240614
2024-01-22,Stasiun Meteorologi Maritim Tanjung Perak,7.0,29.8,73.0,6.23667,294,0.0,2.5505,90,-7.204320905,112.7351022
2024-01-22,Stasiun Meteorologi Trunojoyo,0.0,29.1,81.0,11.0,287,0.09026,4.0,122,-7.03976,113.914
2024-01-22,Stasiun Meteorologi Tuban,0.0,28.3,80.0,8.0,278,0.38293,10.0,131,-6.8229,111.99177
2024-01-22,Stasiun Meteorologi Banyuwangi,0.0,28.6,73.0,1.0,340,0.04759,6.0,130,-8.214848016,114.3553195
2024-01-22,Stasiun Geofisika Pasuruan,,22.5,89.0,2.0,260,0.0,2.0,83,-7.639341409,112.6882624
2024-01-22,Stasiun Meteorologi Dhoho,0.1,30.3,68.0,5.0,107,0.0,7.0,60,-7.75487,111.9469
2024-01-22,Stasiun Klimatologi Jawa Timur,3.1,25.6,78.0,1.0,140,0.0,2.0,83,-7.9008,112.5979
2024-01-22,Stasiun Geofisika Malang,10.0,26.3,84.0,2.0,261,0.0,4.0,124,-8.15,112.45
2024-01-22,Stasiun Geofisika Nganjuk,2.0,25.3,77.0,5.0,101,0.0,5.0,104,-7.73486,111.76682
2024-01-22,Stasiun Meteorologi Sangkapura,23.0,26.5,91.0,18.0,289,0.91931,16.0,94,-5.8511,112.6578
2024-01-23,Stasiun Meteorologi Juanda,1.5,29.2,77.0,6.16071,290,0.0,4.07583,65,-7.37235119,112.7816993
2024-01-23,Stasiun Meteorologi Perak 1,18.4,29.6,75.0,6.98404,295,0.0,3.90778,87,-7.223150593,112.7240614
2024-01-23,Stasiun Meteorologi Maritim Tanjung Perak,9.2,30.0,73.0,7.26817,295,0.0,3.90778,87,-7.204320905,112.7351022
2024-01-23,Stasiun Meteorologi Trunojoyo,0.1,28.6,84.0,9.0,285,0.07426,5.0,126,-7.03976,113.914
2024-01-23,Stasiun Meteorologi Tuban,,27.8,81.0,6.0,278,0.26491,10.0,134,-6.8229,111.99177
2024-01-23,Stasiun Meteorologi Banyuwangi,15.2,29.1,68.0,3.0,197,0.03518,9.0,76,-8.214848016,114.3553195
2024-01-23,Stasiun Geofisika Pasuruan,12.0,23.2,85.0,3.0,240,0.0,2.0,95,-7.639341409,112.6882624
2024-01-23,Stasiun Meteorologi Dhoho,0.1,30.1,68.0,3.0,123,0.0,10.0,77,-7.75487,111.9469
2024-01-23,Stasiun Klimatologi Jawa Timur,5.4,26.0,76.0,2.0,183,0.0,2.0,95,-7.9008,112.5979
2024-01-23,Stasiun Geofisika Malang,32.3,28.2,76.0,3.0,249,0.0,6.0,125,-8.15,112.45
2024-01-23,Stasiun Geofisika Nganjuk,,24.3,85.0,3.0,109,0.0,6.0,120,-7.73486,111.76682
2024-01-23,Stasiun Meteorologi Sangkapura,60.9,26.6,92.0,15.0,281,0.74707,15.0,93,-5.8511,112.6578
2024-01-24,Stasiun Meteorologi Juanda,,27.8,82.0,6.33749,291,0.0,5.00708,40,-7.37235119,112.7816993
2024-01-24,Stasiun Meteorologi Perak 1,0.0,28.8,75.0,5.9631,289,0.0,2.94982,79,-7.223150593,112.7240614
2024-01-24,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.2,74.0,6.19001,289,0.0,2.94982,79,-7.204320905,112.7351022
2024-01-24,Stasiun Meteorologi Trunojoyo,0.0,28.7,82.0,10.0,293,0.07221,5.0,127,-7.03976,113.914
2024-01-24,Stasiun Meteorologi Tuban,,27.8,81.0,8.0,285,0.27171,10.0,133,-6.8229,111.99177
2024-01-24,Stasiun Meteorologi Banyuwangi,0.0,29.0,69.0,0.0,278,0.0553,11.0,120,-8.214848016,114.3553195
2024-01-24,Stasiun Geofisika Pasuruan,0.3,23.8,85.0,3.0,286,0.0,2.0,67,-7.639341409,112.6882624
2024-01-24,Stasiun Meteorologi Dhoho,0.1,28.3,74.0,4.0,100,0.0,9.0,78,-7.75487,111.9469
2024-01-24,Stasiun Klimatologi Jawa Timur,0.1,25.1,78.0,1.0,61,0.0,2.0,67,-7.9008,112.5979
2024-01-24,Stasiun Geofisika Malang,0.1,27.7,78.0,1.0,301,0.0,6.0,127,-8.15,112.45
2024-01-24,Stasiun Geofisika Nganjuk,,23.9,84.0,4.0,94,0.0,6.0,119,-7.73486,111.76682
2024-01-24,Stasiun Meteorologi Sangkapura,14.6,28.5,86.0,14.0,293,0.64107,14.0,93,-5.8511,112.6578
2024-01-25,Stasiun Meteorologi Juanda,5.5,28.0,81.0,5.41961,288,0.0,2.31637,76,-7.37235119,112.7816993
2024-01-25,Stasiun Meteorologi Perak 1,0.0,28.9,76.0,5.65068,289,0.0,2.00064,91,-7.223150593,112.7240614
2024-01-25,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.6,73.0,5.84388,289,0.0,2.00064,91,-7.204320905,112.7351022
2024-01-25,Stasiun Meteorologi Trunojoyo,0.0,28.2,85.0,8.0,286,0.0601,4.0,125,-7.03976,113.914
2024-01-25,Stasiun Meteorologi Tuban,,28.6,80.0,9.0,287,0.36836,10.0,133,-6.8229,111.99177
2024-01-25,Stasiun Meteorologi Banyuwangi,,28.9,72.0,1.0,11,0.06559,5.0,121,-8.214848016,114.3553195
2024-01-25,Stasiun Geofisika Pasuruan,0.1,20.4,95.0,2.0,277,0.0,2.0,92,-7.639341409,112.6882624
2024-01-25,Stasiun Meteorologi Dhoho,0.1,29.5,69.0,2.0,97,0.0,14.0,83,-7.75487,111.9469
2024-01-25,Stasiun Klimatologi Jawa Timur,0.1,25.3,81.0,1.0,57,0.0,2.0,92,-7.9008,112.5979
2024-01-25,Stasiun Geofisika Malang,1.0,29.1,74.0,1.0,309,0.0,7.0,122,-8.15,112.45
2024-01-25,Stasiun Geofisika Nganjuk,,24.1,82.0,3.0,93,0.0,7.0,113,-7.73486,111.76682
2024-01-25,Stasiun Meteorologi Sangkapura,8.8,28.6,85.0,12.0,286,0.57175,13.0,93,-5.8511,112.6578
2024-01-26,Stasiun Meteorologi Juanda,4.3,28.3,81.0,5.71122,299,0.0,4.06971,37,-7.37235119,112.7816993
2024-01-26,Stasiun Meteorologi Perak 1,0.0,28.3,81.0,5.88614,295,0.0,2.22692,81,-7.223150593,112.7240614
2024-01-26,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.0,81.0,6.07646,294,0.0,2.22692,81,-7.204320905,112.7351022
2024-01-26,Stasiun Meteorologi Trunojoyo,3.2,27.6,87.0,8.0,291,0.04567,4.0,120,-7.03976,113.914
2024-01-26,Stasiun Meteorologi Tuban,0.0,28.3,81.0,9.0,287,0.30951,11.0,132,-6.8229,111.99177
2024-01-26,Stasiun Meteorologi Banyuwangi,0.0,27.6,82.0,1.0,99,0.06797,6.0,110,-8.214848016,114.3553195
2024-01-26,Stasiun Geofisika Pasuruan,17.2,23.6,88.0,2.0,295,0.00011,1.0,68,-7.639341409,112.6882624
2024-01-26,Stasiun Meteorologi Dhoho,27.5,28.8,74.0,2.0,91,0.0,7.0,56,-7.75487,111.9469
2024-01-26,Stasiun Klimatologi Jawa Timur,10.5,24.5,86.0,0.0,271,0.0,1.0,68,-7.9008,112.5979
2024-01-26,Stasiun Geofisika Malang,0.0,26.9,82.0,2.0,260,0.0,4.0,121,-8.15,112.45
2024-01-26,Stasiun Geofisika Nganjuk,57.0,24.2,86.0,2.0,87,0.0,2.0,81,-7.73486,111.76682
2024-01-26,Stasiun Meteorologi Sangkapura,,28.7,85.0,12.0,282,0.47117,12.0,94,-5.8511,112.6578
2024-01-27,Stasiun Meteorologi Juanda,0.0,28.9,78.0,5.32751,293,0.0,3.95529,103,-7.37235119,112.7816993
2024-01-27,Stasiun Meteorologi Perak 1,3.0,29.3,76.0,6.16273,291,0.0,2.24424,107,-7.223150593,112.7240614
2024-01-27,Stasiun Meteorologi Maritim Tanjung Perak,4.0,29.9,75.0,6.44546,291,0.0,2.24424,107,-7.204320905,112.7351022
2024-01-27,Stasiun Meteorologi Trunojoyo,1.5,28.8,82.0,7.0,290,0.04296,4.0,126,-7.03976,113.914
2024-01-27,Stasiun Meteorologi Tuban,0.1,28.7,81.0,9.0,281,0.36002,9.0,129,-6.8229,111.99177
2024-01-27,Stasiun Meteorologi Banyuwangi,30.6,27.3,84.0,1.0,204,0.08854,5.0,167,-8.214848016,114.3553195
2024-01-27,Stasiun Geofisika Pasuruan,15.0,23.2,89.0,2.0,266,4e-05,2.0,83,-7.639341409,112.6882624
2024-01-27,Stasiun Meteorologi Dhoho,13.4,27.7,83.0,2.0,119,0.0,12.0,80,-7.75487,111.9469
2024-01-27,Stasiun Klimatologi Jawa Timur,20.3,25.3,84.0,1.0,176,0.0,2.0,83,-7.9008,112.5979
2024-01-27,Stasiun Geofisika Malang,43.5,27.5,82.0,1.0,230,0.0,6.0,122,-8.15,112.45
2024-01-27,Stasiun Geofisika Nganjuk,12.5,23.8,89.0,2.0,114,0.0,9.0,119,-7.73486,111.76682
2024-01-27,Stasiun Meteorologi Sangkapura,5.7,28.8,83.0,13.0,274,0.55562,11.0,93,-5.8511,112.6578
2024-01-28,Stasiun Meteorologi Juanda,0.0,28.5,81.0,4.54489,288,0.0,5.63538,26,-7.37235119,112.7816993
2024-01-28,Stasiun Meteorologi Perak 1,0.0,28.8,79.0,5.46802,287,0.0,2.10251,72,-7.223150593,112.7240614
2024-01-28,Stasiun Meteorologi Maritim Tanjung Perak,2.2,28.8,80.0,5.6627,286,0.0,2.10251,72,-7.204320905,112.7351022
2024-01-28,Stasiun Meteorologi Trunojoyo,0.8,28.2,86.0,6.0,280,0.03418,4.0,126,-7.03976,113.914
2024-01-28,Stasiun Meteorologi Tuban,,28.3,82.0,9.0,283,0.32012,8.0,126,-6.8229,111.99177
2024-01-28,Stasiun Meteorologi Banyuwangi,17.2,26.9,85.0,1.0,21,0.10695,4.0,106,-8.214848016,114.3553195
2024-01-28,Stasiun Geofisika Pasuruan,0.1,22.3,91.0,2.0,283,7e-05,1.0,50,-7.639341409,112.6882624
2024-01-28,Stasiun Meteorologi Dhoho,10.0,27.5,84.0,2.0,40,0.0,9.0,60,-7.75487,111.9469
2024-01-28,Stasiun Klimatologi Jawa Timur,5.0,24.7,85.0,0.0,37,0.0,1.0,50,-7.9008,112.5979
2024-01-28,Stasiun Geofisika Malang,1.5,27.4,80.0,1.0,18,0.0,4.0,118,-8.15,112.45
2024-01-28,Stasiun Geofisika Nganjuk,22.5,23.3,93.0,3.0,45,0.0,4.0,101,-7.73486,111.76682
2024-01-28,Stasiun Meteorologi Sangkapura,0.9,28.4,88.0,10.0,280,0.45152,11.0,94,-5.8511,112.6578
2024-01-29,Stasiun Meteorologi Juanda,1.0,27.0,90.0,1.53081,186,0.0,1.23966,40,-7.37235119,112.7816993
2024-01-29,Stasiun Meteorologi Perak 1,0.0,27.8,85.0,1.44137,251,0.0,1.30495,94,-7.223150593,112.7240614
2024-01-29,Stasiun Meteorologi Maritim Tanjung Perak,7.0,28.2,84.0,1.52276,252,0.0,1.30495,94,-7.204320905,112.7351022
2024-01-29,Stasiun Meteorologi Trunojoyo,8.6,27.4,90.0,3.0,184,0.0225,2.0,106,-7.03976,113.914
2024-01-29,Stasiun Meteorologi Tuban,0.0,28.1,84.0,7.0,227,0.1169,6.0,125,-6.8229,111.99177
2024-01-29,Stasiun Meteorologi Banyuwangi,11.4,27.4,80.0,1.0,264,0.07932,4.0,166,-8.214848016,114.3553195
2024-01-29,Stasiun Geofisika Pasuruan,11.7,22.2,94.0,1.0,180,7e-05,1.0,273,-7.639341409,112.6882624
2024-01-29,Stasiun Meteorologi Dhoho,60.3,27.8,83.0,1.0,158,0.0,9.0,7,-7.75487,111.9469
2024-01-29,Stasiun Klimatologi Jawa Timur,1.9,25.2,84.0,0.0,152,0.0,1.0,273,-7.9008,112.5979
2024-01-29,Stasiun Geofisika Malang,9.5,28.0,82.0,1.0,77,0.0,2.0,41,-8.15,112.45
2024-01-29,Stasiun Geofisika Nganjuk,21.5,23.0,93.0,1.0,163,0.0,6.0,14,-7.73486,111.76682
2024-01-29,Stasiun Meteorologi Sangkapura,5.6,28.1,87.0,8.0,260,0.33439,9.0,95,-5.8511,112.6578
2024-01-30,Stasiun Meteorologi Juanda,73.0,27.1,90.0,4.04299,261,0.0,1.58995,103,-7.37235119,112.7816993
2024-01-30,Stasiun Meteorologi Perak 1,4.2,27.8,85.0,4.54504,254,0.0,1.76777,98,-7.223150593,112.7240614
2024-01-30,Stasiun Meteorologi Maritim Tanjung Perak,5.0,28.5,83.0,4.67297,252,0.0,1.76777,98,-7.204320905,112.7351022
2024-01-30,Stasiun Meteorologi Trunojoyo,15.0,28.2,87.0,4.0,209,0.01886,2.0,133,-7.03976,113.914
2024-01-30,Stasiun Meteorologi Tuban,0.5,28.2,83.0,6.0,180,0.09214,5.0,121,-6.8229,111.99177
2024-01-30,Stasiun Meteorologi Banyuwangi,3.2,28.2,78.0,0.0,273,0.05578,5.0,223,-8.214848016,114.3553195
2024-01-30,Stasiun Geofisika Pasuruan,38.6,,,2.0,280,0.0,1.0,283,-7.639341409,112.6882624
2024-01-30,Stasiun Meteorologi Dhoho,17.5,28.5,81.0,3.0,22,0.0,13.0,71,-7.75487,111.9469
2024-01-30,Stasiun Klimatologi Jawa Timur,16.6,24.3,88.0,2.0,321,0.0,1.0,283,-7.9008,112.5979
2024-01-30,Stasiun Geofisika Malang,1.2,29.1,72.0,2.0,354,0.0,6.0,102,-8.15,112.45
2024-01-30,Stasiun Geofisika Nganjuk,44.0,23.4,89.0,3.0,33,0.0,5.0,95,-7.73486,111.76682
2024-01-30,Stasiun Meteorologi Sangkapura,13.2,28.8,84.0,8.0,263,0.28246,10.0,94,-5.8511,112.6578
2024-01-31,Stasiun Meteorologi Juanda,34.0,26.9,87.0,5.3597,297,0.0,2.52004,39,-7.37235119,112.7816993
2024-01-31,Stasiun Meteorologi Perak 1,8.7,27.3,86.0,4.55357,287,0.0,1.45659,84,-7.223150593,112.7240614
2024-01-31,Stasiun Meteorologi Maritim Tanjung Perak,5.7,27.8,84.0,4.64199,286,0.0,1.45659,84,-7.204320905,112.7351022
2024-01-31,Stasiun Meteorologi Trunojoyo,6.9,28.2,84.0,5.0,287,0.01714,2.0,120,-7.03976,113.914
2024-01-31,Stasiun Meteorologi Tuban,0.3,28.3,81.0,6.0,274,0.22586,6.0,125,-6.8229,111.99177
2024-01-31,Stasiun Meteorologi Banyuwangi,0.1,26.5,84.0,0.0,214,0.05052,10.0,127,-8.214848016,114.3553195
2024-01-31,Stasiun Geofisika Pasuruan,10.2,22.6,92.0,2.0,308,0.0,1.0,48,-7.639341409,112.6882624
2024-01-31,Stasiun Meteorologi Dhoho,0.1,28.7,76.0,1.0,104,0.0,15.0,86,-7.75487,111.9469
2024-01-31,Stasiun Klimatologi Jawa Timur,54.4,24.7,85.0,1.0,10,0.0,1.0,48,-7.9008,112.5979
2024-01-31,Stasiun Geofisika Malang,0.0,28.6,74.0,1.0,52,0.0,7.0,118,-8.15,112.45
2024-01-31,Stasiun Geofisika Nganjuk,10.0,23.3,93.0,1.0,118,0.0,6.0,114,-7.73486,111.76682
2024-01-31,Stasiun Meteorologi Sangkapura,2.8,27.2,90.0,10.0,271,0.3976,9.0,92,-5.8511,112.6578
2024-02-01,Stasiun Meteorologi Juanda,27.2,27.2,88.0,0.0,270,0.0,1.39377,69,-7.37235119,112.7816993
2024-02-01,Stasiun Meteorologi Perak 1,27.0,28.6,81.0,0.0,270,0.0,1.20329,95,-7.223150593,112.7240614
2024-02-01,Stasiun Meteorologi Maritim Tanjung Perak,40.5,29.0,79.0,0.0,270,0.0,1.20329,95,-7.204320905,112.7351022
2024-02-01,Stasiun Meteorologi Trunojoyo,2.6,28.6,85.0,1.0,340,0.00298,3.0,121,-7.03976,113.914
2024-02-01,Stasiun Meteorologi Tuban,,28.9,76.0,0.0,270,0.0,6.0,124,-6.8229,111.99177
2024-02-01,Stasiun Meteorologi Banyuwangi,78.8,27.1,83.0,0.0,270,0.0,0.0,0,-8.214848016,114.3553195
2024-02-01,Stasiun Geofisika Pasuruan,0.0,22.4,91.0,0.0,270,0.0,1.0,90,-7.639341409,112.6882624
2024-02-01,Stasiun Meteorologi Dhoho,6.0,27.9,82.0,0.0,270,0.0,10.0,60,-7.75487,111.9469
2024-02-01,Stasiun Klimatologi Jawa Timur,4.4,24.5,86.0,0.0,270,0.0,1.0,90,-7.9008,112.5979
2024-02-01,Stasiun Geofisika Malang,0.3,29.0,74.0,0.0,270,0.0,4.0,101,-8.15,112.45
2024-02-01,Stasiun Geofisika Nganjuk,37.5,24.1,88.0,0.0,270,0.0,3.0,77,-7.73486,111.76682
2024-02-01,Stasiun Meteorologi Sangkapura,76.4,28.5,86.0,6.0,258,0.25152,11.0,94,-5.8511,112.6578
2024-02-02,Stasiun Meteorologi Juanda,24.0,28.3,82.0,0.0,270,0.0,2.45002,89,-7.37235119,112.7816993
2024-02-02,Stasiun Meteorologi Perak 1,2.0,28.3,83.0,0.0,270,0.0,1.96497,97,-7.223150593,112.7240614
2024-02-02,Stasiun Meteorologi Maritim Tanjung Perak,2.8,28.9,80.0,0.0,270,0.0,1.96497,97,-7.204320905,112.7351022
2024-02-02,Stasiun Meteorologi Trunojoyo,0.0,27.4,90.0,2.0,268,0.00198,3.0,123,-7.03976,113.914
2024-02-02,Stasiun Meteorologi Tuban,,28.0,78.0,0.0,270,0.0,7.0,130,-6.8229,111.99177
2024-02-02,Stasiun Meteorologi Banyuwangi,14.4,28.2,78.0,0.0,270,0.0,7.0,131,-8.214848016,114.3553195
2024-02-02,Stasiun Geofisika Pasuruan,0.0,22.6,93.0,0.0,270,0.0,2.0,96,-7.639341409,112.6882624
2024-02-02,Stasiun Meteorologi Dhoho,59.8,28.0,79.0,0.0,270,0.0,14.0,80,-7.75487,111.9469
2024-02-02,Stasiun Klimatologi Jawa Timur,40.1,24.8,86.0,0.0,270,0.0,2.0,96,-7.9008,112.5979
2024-02-02,Stasiun Geofisika Malang,0.1,28.3,77.0,0.0,270,0.0,7.0,118,-8.15,112.45
2024-02-02,Stasiun Geofisika Nganjuk,7.5,23.5,89.0,0.0,270,0.0,5.0,106,-7.73486,111.76682
2024-02-02,Stasiun Meteorologi Sangkapura,15.5,26.6,93.0,7.0,270,0.26764,12.0,94,-5.8511,112.6578
2024-02-03,Stasiun Meteorologi Juanda,0.0,27.9,83.0,0.0,270,0.0,2.81667,33,-7.37235119,112.7816993
2024-02-03,Stasiun Meteorologi Perak 1,0.4,28.2,81.0,0.0,270,0.0,1.62487,79,-7.223150593,112.7240614
2024-02-03,Stasiun Meteorologi Maritim Tanjung Perak,4.6,28.7,78.0,0.0,270,0.0,1.62487,79,-7.204320905,112.7351022
2024-02-03,Stasiun Meteorologi Trunojoyo,33.5,27.4,91.0,2.0,304,0.00139,3.0,120,-7.03976,113.914
2024-02-03,Stasiun Meteorologi Tuban,0.0,28.4,79.0,0.0,270,0.0,7.0,129,-6.8229,111.99177
2024-02-03,Stasiun Meteorologi Banyuwangi,0.2,25.8,90.0,0.0,270,0.0,11.0,88,-8.214848016,114.3553195
2024-02-03,Stasiun Geofisika Pasuruan,21.0,21.8,95.0,0.0,270,0.0,1.0,73,-7.639341409,112.6882624
2024-02-03,Stasiun Meteorologi Dhoho,7.5,27.7,83.0,0.0,270,0.0,17.0,87,-7.75487,111.9469
2024-02-03,Stasiun Klimatologi Jawa Timur,14.6,24.3,90.0,0.0,270,0.0,1.0,73,-7.9008,112.5979
2024-02-03,Stasiun Geofisika Malang,1.4,26.7,85.0,0.0,270,0.0,9.0,123,-8.15,112.45
2024-02-03,Stasiun Geofisika Nganjuk,5.0,23.0,92.0,0.0,270,0.0,7.0,111,-7.73486,111.76682
2024-02-03,Stasiun Meteorologi Sangkapura,94.5,27.6,88.0,7.0,274,0.29263,14.0,93,-5.8511,112.6578
2024-02-04,Stasiun Meteorologi Juanda,5.0,27.4,84.0,0.0,270,0.0,4.42767,25,-7.37235119,112.7816993
2024-02-04,Stasiun Meteorologi Perak 1,0.1,28.2,81.0,0.0,270,0.0,2.10251,72,-7.223150593,112.7240614
2024-02-04,Stasiun Meteorologi Maritim Tanjung Perak,1.2,28.5,79.0,0.0,270,0.0,2.10251,72,-7.204320905,112.7351022
2024-02-04,Stasiun Meteorologi Trunojoyo,12.8,28.2,84.0,4.0,298,0.00337,4.0,124,-7.03976,113.914
2024-02-04,Stasiun Meteorologi Tuban,0.0,26.9,85.0,0.0,270,0.0,7.0,128,-6.8229,111.99177
2024-02-04,Stasiun Meteorologi Banyuwangi,93.3,27.5,84.0,0.0,270,0.0,6.0,60,-8.214848016,114.3553195
2024-02-04,Stasiun Geofisika Pasuruan,23.7,,,0.0,270,0.0,2.0,54,-7.639341409,112.6882624
2024-02-04,Stasiun Meteorologi Dhoho,0.0,27.7,82.0,0.0,270,0.0,11.0,82,-7.75487,111.9469
2024-02-04,Stasiun Klimatologi Jawa Timur,3.0,26.2,78.0,0.0,270,0.0,2.0,54,-7.9008,112.5979
2024-02-04,Stasiun Geofisika Malang,7.7,29.0,73.0,0.0,270,0.0,6.0,120,-8.15,112.45
2024-02-04,Stasiun Geofisika Nganjuk,39.0,22.7,91.0,0.0,270,0.0,5.0,113,-7.73486,111.76682
2024-02-04,Stasiun Meteorologi Sangkapura,3.1,26.4,92.0,10.0,279,0.5278,14.0,92,-5.8511,112.6578
2024-02-05,Stasiun Meteorologi Juanda,16.6,27.4,82.0,0.0,270,0.0,5.27376,31,-7.37235119,112.7816993
2024-02-05,Stasiun Meteorologi Perak 1,4.6,27.5,82.0,0.0,270,0.0,2.53341,75,-7.223150593,112.7240614
2024-02-05,Stasiun Meteorologi Maritim Tanjung Perak,7.3,27.9,81.0,0.0,270,0.0,2.53341,75,-7.204320905,112.7351022
2024-02-05,Stasiun Meteorologi Trunojoyo,1.2,28.2,84.0,2.0,294,0.00238,5.0,123,-7.03976,113.914
2024-02-05,Stasiun Meteorologi Tuban,125.5,27.5,84.0,0.0,270,0.0,9.0,134,-6.8229,111.99177
